C_out0,C_out1,C_out2,C_out3,C_out4,Class
0.709719691,0.785727319,0.25570851,0.066458339,0.207977467,0
0.639646621,2.301658237,0.520957789,0.140807109,0.364410855,0
0.295606406,3.085289457,0.667206452,0.379319845,0.858756514,0
0.330889316,3.987711209,0.867763855,0.40255378,0.946528116,0
0.439297558,2.912086515,0.611258395,0.238523614,0.565551963,0
0.324790687,0.320639502,0.098356401,0.077642445,0.186981309,0
0.334958501,3.814221919,0.737656829,0.354218811,0.781821058,0
0.417646032,2.357000102,0.600698355,0.251247145,0.647450858,0
0.579167083,2.879312724,0.667614742,0.189371496,0.493563115,0
0.479322777,3.425580396,0.911264853,0.290164305,0.798148017,0
0.517612052,5.877356184,1.315535806,0.335682581,0.869258104,0
0.703557151,5.898846302,1.388266192,0.253406445,0.698920167,0
0.632338151,0.464625169,0.148174176,0.045760558,0.137749644,0
0.350701591,0.812880163,0.196750625,0.131888914,0.303239926,0
0.533386832,4.191606112,0.972326033,0.268244878,0.701736305,0
0.536880676,6.664263552,1.379991917,0.329772887,0.823029583,1
0.396426169,0.502712775,0.131077171,0.079714599,0.192818281,0
0.514728316,3.890044482,0.917187266,0.268215846,0.702509314,0
0.373173245,5.956021253,1.316525647,0.465787789,1.149769879,0
0.98384652,1.524770792,0.605934684,0.092250883,0.34531482,0
0.316318408,0.145036393,0.078200116,0.058246727,0.165899111,0
1.074296646,1.866661775,0.752762907,0.099221745,0.381706596,0
0.335526061,0.889306882,0.269962717,0.176116027,0.443764094,0
0.560450093,0.70234507,0.1824166,0.068470879,0.181328016,0
0.487354368,5.043746445,1.059330182,0.308475224,0.759689962,0
0.326252488,0.05996239,0.035445438,0.022248431,0.068397104,0
0.505804413,7.113176011,1.180926745,0.3067991,0.667277877,1
1.090346503,6.159529402,1.73410939,0.1851686,0.594556013,1
0.657567089,5.019842712,1.558047623,0.301199723,0.961748866,0
0.43714727,0.20673655,0.112541251,0.053064261,0.174828924,0
0.472790531,0.876085664,0.315553009,0.133211676,0.395840519,0
0.45513143,4.120650561,0.976610876,0.317886713,0.822763014,0
0.585998817,1.663072518,0.571955591,0.167263195,0.525871917,0
0.485442827,5.235498545,1.203572148,0.339749324,0.881990114,0
0.797392023,1.781245044,0.545327366,0.112049294,0.352376171,0
1.106722941,5.258749849,1.71775493,0.182622435,0.640776252,0
0.38719109,0.963008163,0.272366729,0.151581654,0.386002118,0
0.41077864,1.826931595,0.460081112,0.211497119,0.533002596,0
1.02445796,4.947133578,1.534504247,0.183578416,0.618287989,0
0.679666716,5.437945254,1.142936742,0.228116602,0.58405133,0
0.553071566,0.294126339,0.176106016,0.058684754,0.219199822,0
0.917181679,4.835308862,1.393973157,0.193554753,0.616138775,0
0.577626967,1.966241628,0.609826223,0.178962621,0.536625034,0
0.806348848,1.49348303,0.405196939,0.086483761,0.253971699,0
1.295983501,2.861182078,1.025573123,0.101996064,0.379985222,0
0.447357568,6.518102717,1.12356202,0.33971179,0.745284372,1
1.018910383,4.889583665,1.490004898,0.180722456,0.601675344,0
0.638545237,5.05747533,1.388251104,0.285253411,0.846860875,0
0.600292467,0.386178824,0.161560973,0.051297839,0.171923547,0
0.61292319,0.927427179,0.265226958,0.084738969,0.241184845,0
0.302404663,0.432013362,0.109868697,0.096043815,0.211514072,0
0.520093786,4.707495022,1.23315186,0.325602767,0.913251302,0
0.791552358,0.361093896,0.164103795,0.033617717,0.127456869,0
0.734164406,5.013512903,1.779588534,0.295022114,1.030644871,0
0.570508032,0.640304195,0.274183966,0.091573766,0.306099177,0
1.126772612,1.851288319,0.6434919,0.082348092,0.293727999,0
0.310119416,5.926122857,1.169191493,0.511283943,1.155644251,0
0.373009853,0.621833013,0.211731984,0.127250162,0.340480428,0
0.518167518,2.121338716,0.521090823,0.179495463,0.469106418,0
0.809045996,1.172254224,0.403485631,0.084294656,0.2804947,0
0.429707471,1.130599913,0.359742261,0.166670643,0.462618352,0
0.74014691,4.60494926,1.470539327,0.255838598,0.840526682,0
0.3460702,0.747560574,0.23706115,0.153162164,0.39277357,0
0.495790706,1.105680862,0.307630737,0.125390193,0.337713534,0
0.641590505,2.443884816,0.67969521,0.172255659,0.501038178,0
0.300990467,0.721739982,0.185891948,0.149567378,0.337703557,0
0.507521205,3.179214181,0.612465798,0.203087054,0.469819362,0
0.759685791,6.03511751,1.260425628,0.21553404,0.556829741,1
0.511970365,1.832335888,0.378966649,0.142682183,0.33740634,0
0.566013203,2.146938371,0.572511425,0.174599139,0.484025101,0
1.063558902,5.585443022,1.552875636,0.176159299,0.55871547,0
0.359697651,4.446098132,0.866552258,0.366029863,0.826191886,0
0.779907437,1.024790576,0.443997578,0.093948531,0.346841215,0
0.493130905,2.304489517,0.650381844,0.223284545,0.624019459,0
0.693676855,3.19547362,0.770451044,0.171911615,0.470913873,0
0.422969698,2.463682434,0.500984583,0.215871088,0.496526671,0
0.454715389,2.802509068,0.617233813,0.232296872,0.567358523,0
0.586422001,2.785418967,0.835824855,0.221610612,0.664989524,0
0.382765314,2.172054613,0.499940325,0.241240029,0.57856763,0
0.442897488,6.705063602,1.197009167,0.359039206,0.80442665,1
0.428220346,5.522200695,1.132412356,0.366245347,0.879231882,0
0.880412973,0.746939527,0.296372291,0.055021906,0.199685489,0
0.403736061,1.889398719,0.393562914,0.191425719,0.437364276,0
1.543032907,4.951121502,1.73146285,0.124517123,0.469859968,0
0.455099184,1.776276757,0.340004483,0.149964918,0.333343485,0
0.560791593,1.289168576,0.317221767,0.111359529,0.290444571,0
0.334393713,1.992870316,0.503456059,0.279656506,0.680529302,0
0.232794428,0.096636976,0.038352944,0.045983688,0.104523805,0
0.361220053,3.986940066,0.763144927,0.335284884,0.745676405,0
0.385805577,4.378231416,0.979529508,0.374541049,0.919894629,0
0.307699192,1.201288556,0.27916565,0.199892987,0.445772763,0
0.971271032,3.204186184,0.913769718,0.132896518,0.418527172,0
0.691002385,6.395231894,1.364035619,0.252200866,0.655689525,1
0.618492204,6.15558247,1.311437751,0.276539699,0.710134479,1
0.501721,6.044948825,1.546963264,0.389906576,1.087034329,1
1.131160846,5.734790539,1.621248053,0.169470059,0.546408133,0
0.714170249,4.686436185,1.343319657,0.248416298,0.764509443,0
1.06063061,4.056982442,1.613242247,0.184102519,0.715905303,0
0.399212028,0.49858411,0.137022454,0.081776069,0.202775373,0
0.849707073,5.175896322,1.929976677,0.266991616,0.97987615,0
0.397833615,4.428992686,0.982710173,0.363650332,0.89368793,0
0.443111099,3.809678705,0.919277059,0.314444113,0.815394201,0
0.41703514,4.413686228,0.858748873,0.313288327,0.720300846,0
0.640084451,6.662185053,1.30279364,0.262263707,0.642749598,1
0.63273593,4.113540589,1.260043673,0.271863337,0.849508308,0
0.509148645,5.808039447,1.365339211,0.351611376,0.934258364,0
0.320266788,2.446348331,0.565953356,0.31545382,0.738679198,0
0.445360464,0.959286926,0.246540858,0.119329863,0.300535919,0
0.513342515,1.289723082,0.360410739,0.136708579,0.373776421,0
0.791885058,1.812331663,0.640195514,0.12801269,0.434280247,0
0.318367905,1.023834567,0.240989832,0.172538821,0.386753115,0
0.386776652,2.401795901,0.553246623,0.256053285,0.6187451,0
0.613053297,6.435300139,1.389678704,0.290250772,0.751902661,1
0.649453101,4.472105204,1.152618456,0.246097618,0.7028543,0
0.599696406,4.124808165,1.108832545,0.261895455,0.755633398,0
0.552612638,0.739684341,0.184695042,0.070857444,0.183521557,0
0.826284113,5.356754592,1.789852773,0.260192207,0.895131539,0
0.915363329,2.649591577,0.851721955,0.135216077,0.450836877,0
0.773438129,6.438706155,1.661695034,0.260353413,0.768518616,1
0.429488768,1.394287032,0.281982865,0.139172962,0.312725612,0
0.426259261,6.125167083,1.325022969,0.408815129,1.015959864,1
0.924769165,0.909925842,0.361072526,0.062287139,0.228694942,0
0.728628926,5.893015292,1.649184716,0.278350201,0.854118717,0
0.5433036,5.876823035,1.670560057,0.381418236,1.138112994,0
1.099770858,5.775190657,1.594740125,0.172675134,0.547387144,0
0.402382141,0.059959643,0.059506473,0.02516088,0.097808521,0
0.789253867,2.085342818,0.545640014,0.113898748,0.328850051,0
0.486481,4.020659255,0.756529524,0.24464519,0.560224528,0
0.611745694,6.283052945,1.563923691,0.319402261,0.899287283,1
0.602845945,2.377983902,0.761630519,0.201177442,0.623196524,0
0.323943562,3.06985486,0.661385226,0.344441408,0.790619569,0
0.416580785,0.147287218,0.094493972,0.045590804,0.155385012,0
0.552323756,1.630186488,0.347371708,0.122156542,0.296111553,0
0.432840832,5.344098482,1.261109978,0.394221754,1.023817016,0
0.728117112,2.992462288,1.097881423,0.212883755,0.739098341,0
0.345989323,1.912353289,0.486334763,0.263651559,0.646533842,0
0.418082679,2.223765667,0.547563915,0.234902957,0.593186954,0
0.501419852,6.141170759,1.534556156,0.387189918,1.065766029,1
0.644901524,5.373875405,1.297527438,0.266725854,0.737747695,0
0.337224964,4.979082494,0.963762482,0.416981796,0.934727522,0
0.368183708,1.254395628,0.311769808,0.17867857,0.429121732,0
0.387806637,0.619774922,0.134465498,0.085302317,0.1894691,0
0.653312586,3.685711056,1.145750478,0.246282143,0.775764226,0
0.356131748,6.194386231,1.222230118,0.459121585,1.059549196,1
1.038439052,3.889167315,1.628227981,0.189856482,0.756711571,0
0.626978498,3.785207039,0.976812545,0.228325967,0.645506079,0
0.514916512,6.428182454,1.554828469,0.378645739,1.028616478,1
0.483443288,2.561374192,0.462972261,0.174980578,0.384922254,0
0.402872511,0.54178548,0.173257305,0.098102024,0.260602656,0
0.544166741,3.24939684,0.765835194,0.223527518,0.585487544,0
0.69316285,5.475542053,1.54706534,0.281616897,0.861474075,0
0.693749926,2.905564499,0.813068131,0.179936595,0.53471878,0
0.415243468,4.773744449,1.107138595,0.377639542,0.960294199,0
0.636295448,2.526276194,0.768895419,0.190690155,0.582097244,0
0.44339064,2.270465657,0.584461238,0.231411814,0.604804468,0
0.44724084,4.470835211,1.174556406,0.368030878,1.008639244,0
0.866360434,3.098134593,1.323615197,0.200402475,0.777978339,0
0.488024745,4.194349915,0.879535855,0.272766702,0.666170145,0
0.834064748,3.972629027,1.436967008,0.221935973,0.790353337,0
0.400482513,2.135705734,0.568990188,0.253080822,0.657928715,0
0.797413575,0.705255251,0.345266693,0.070948471,0.277295128,0
0.797342694,1.712816191,0.686781028,0.133428729,0.483010864,0
0.512155155,1.104604783,0.341584588,0.130668981,0.372915956,0
0.536200335,5.088144841,0.940748127,0.254187896,0.587129249,0
0.348938771,4.646902077,0.939399778,0.398758935,0.916449878,0
0.92131115,4.376943607,1.338623828,0.187753727,0.617504177,0
0.772330257,2.899897972,1.027986022,0.189935664,0.653080665,0
0.610529058,0.589113933,0.274823021,0.082867113,0.292612462,0
0.387737879,2.677562254,0.502417697,0.235753662,0.51418406,0
1.353991359,2.044246851,0.835393947,0.080153885,0.322680318,0
0.661796309,4.30888195,1.02442701,0.22103472,0.602967525,0
0.782994429,3.27416218,0.924464937,0.172324502,0.525512132,0
0.393654028,0.909622591,0.214871355,0.123905104,0.290871786,0
0.831428442,5.92493006,1.81459359,0.259379876,0.852060198,0
0.66630634,6.505004065,1.354198489,0.26006728,0.66429662,1
0.454260133,5.310463961,1.248093209,0.372891891,0.972290117,0
0.467860739,1.181820167,0.343956328,0.14655095,0.399096636,0
0.740220905,6.696138251,1.400435734,0.237636586,0.614819919,1
0.563250002,1.58000316,0.430804873,0.141301431,0.391493615,0
0.627523238,1.201347711,0.29027639,0.089949383,0.236747209,0
0.470948202,0.903734923,0.262733207,0.116789345,0.315241786,0
1.042633736,4.989591011,1.333331362,0.161268627,0.496897321,0
0.503882172,0.428505205,0.126224006,0.054695937,0.149212099,0
0.26750904,0.151019933,0.053555517,0.054497521,0.127203358,0
0.401516678,1.342218149,0.29900521,0.157276296,0.36597817,0
0.766008745,5.372292643,1.545775236,0.253292414,0.79188353,0
0.442580427,3.284811459,0.779397432,0.281673481,0.718393722,0
0.617260003,0.313843663,0.179433957,0.051428998,0.197129496,0
0.49625818,2.780283329,0.821137056,0.261690743,0.756440452,0
0.318208138,1.738109713,0.366016984,0.234244341,0.51267171,0
0.554063861,1.634644832,0.548985042,0.172916656,0.530666818,0
0.832954967,4.029801023,1.277003098,0.20366741,0.673472123,0
1.054080964,4.175406081,1.245548911,0.152481765,0.500972472,0
0.463610269,2.811873933,0.499478848,0.192973179,0.419382682,0
0.778828009,1.422140626,0.61422769,0.124559292,0.462826976,0
0.590291409,2.802027526,0.559825488,0.161717167,0.387742842,0
0.395391768,0.964381344,0.307314719,0.161824694,0.436704144,0
0.35710197,1.009062553,0.256304289,0.159016561,0.37900098,0
0.691970637,0.903673817,0.266343288,0.072277604,0.214228226,0
0.705801788,0.810302969,0.398971482,0.095608515,0.362676029,0
0.353458886,0.494632109,0.157772733,0.106301269,0.270256711,0
0.625672227,0.73473814,0.347662908,0.099319392,0.356933259,0
0.465337461,5.422846799,1.403296657,0.395877366,1.093385024,0
0.501341351,5.096005695,1.332240952,0.355423208,0.99445523,0
0.335191473,0.441314783,0.107382278,0.083122975,0.185469607,0
0.715009867,2.556672901,0.796664664,0.171591001,0.540991692,0
1.281230172,5.046695695,1.884185474,0.165627027,0.639112564,0
0.30113455,2.128777583,0.46203394,0.291643224,0.648516316,0
0.522983667,3.865802001,0.816803567,0.24152843,0.595698477,0
0.561653265,4.954854049,1.434361012,0.334582643,1.004829434,0
0.435083617,0.813827718,0.242869621,0.1201001,0.32049037,0
0.52250978,0.553286851,0.158408596,0.065159096,0.17740237,0
0.373879824,5.786459911,1.123922479,0.414586234,0.951005979,0
1.1916859,4.963465919,1.528750868,0.153757871,0.523605928,0
0.60493915,2.041601768,0.537283606,0.15428287,0.428690867,0
0.776861722,1.45569365,0.512210825,0.109040411,0.365670206,0
0.389654552,4.046816753,0.783396129,0.31621554,0.715644472,0
0.577792612,1.097051534,0.252696955,0.088864559,0.224206924,0
0.549567342,5.097833991,0.979540332,0.255632145,0.60581216,0
1.034672712,1.600155977,0.622518216,0.088623858,0.331261837,0
0.389500131,0.501239526,0.173645002,0.10160553,0.275314205,0
1.687497299,5.296868075,2.029208196,0.126165075,0.508677158,0
0.420457644,6.805188424,1.356300639,0.415795044,0.988978395,1
0.568286433,2.184833417,0.648954368,0.190930478,0.560783739,0
0.387536945,0.96661918,0.218219402,0.127983615,0.293637747,0
0.64632032,2.6766134,0.75406533,0.184470352,0.542770108,0
0.384840779,3.805581716,0.819246758,0.333304867,0.795630965,0
1.136736,1.905628728,0.823318678,0.099044473,0.399620549,0
0.387100117,2.109249329,0.480544541,0.231767773,0.553272127,0
0.612052706,0.194376456,0.101558798,0.028336618,0.106092382,0
0.475393108,0.54415563,0.140510608,0.066963158,0.169494538,0
0.41308795,2.833532603,0.533898203,0.22995904,0.508663037,0
0.295000376,0.866984324,0.206755279,0.166741793,0.36574146,0
0.448214728,6.518079413,1.400029602,0.401926522,1.003733694,1
0.52536355,1.341060545,0.385235011,0.140162945,0.390917944,0
0.895992098,3.192833772,1.048675551,0.162534548,0.549815742,0
0.331965964,0.884012571,0.26946434,0.177902243,0.447595281,0
0.436403876,6.112081221,1.244348915,0.380851031,0.916709981,1
0.804315746,3.841288942,0.943835249,0.168433515,0.47731412,0
0.367283931,2.092276377,0.492020119,0.249296719,0.598532529,0
0.308187228,2.132807827,0.461302626,0.284544774,0.634559616,0
0.381416911,4.750448036,1.062974501,0.399135032,0.983001312,0
0.697870446,6.245161291,1.686537077,0.294673837,0.883068374,1
0.407369229,1.705757349,0.46520311,0.215274245,0.561090525,0
0.460654113,0.544003988,0.203324338,0.093747469,0.276591837,0
0.337944514,4.088656005,0.794310541,0.368347796,0.819072398,0
0.721751647,6.306381886,1.38163958,0.243602184,0.646127411,1
0.422381388,5.149071238,1.133556872,0.374780201,0.931733052,0
0.449549722,3.502562343,0.921669778,0.312212354,0.846019737,0
0.299677369,1.674192473,0.364965978,0.249017554,0.546338659,0
0.349584129,4.468201402,0.861611335,0.37475878,0.837824914,0
0.420776848,3.187247406,0.605211703,0.24575992,0.550143762,0
0.781118751,1.053333725,0.493979485,0.10208058,0.391525926,0
0.849085891,4.646342158,1.79881964,0.254920821,0.95105443,0
0.769597947,2.87530443,0.753116158,0.15065243,0.437338677,0
0.582968724,1.199670638,0.386524772,0.123493218,0.371167262,0
0.446788281,3.80757121,0.795429745,0.279723211,0.671051664,0
0.40268447,0.578589662,0.12681949,0.077109501,0.173443586,0
0.34403231,4.501210678,0.993370709,0.422810617,1.01476926,0
0.491194073,5.262524404,1.122753997,0.318261675,0.793043665,0
0.977312829,3.86812687,1.260308216,0.168403708,0.576810027,0
0.47517027,3.279585944,0.854042353,0.279905473,0.758571013,0
1.047383955,1.4341851,0.584352545,0.082043937,0.3145705,0
0.826335133,1.616948046,0.66888202,0.124724949,0.461220128,0
0.739326429,0.751775882,0.25408892,0.062108804,0.199856156,0
0.77987687,6.208663635,1.805692199,0.275765789,0.873857674,1
0.653019976,5.789202697,1.403384425,0.277231756,0.771723833,0
0.258138088,0.164209988,0.060000514,0.063803461,0.147991828,0
0.354610632,0.176963254,0.050528231,0.035421979,0.085815049,0
0.358410857,2.376953934,0.499247087,0.256916682,0.583902268,0
0.411554407,0.580404046,0.148334435,0.085113021,0.206740576,0
0.410448316,4.079388241,0.783092154,0.29947959,0.679544631,0
0.565514786,5.422764,1.341825764,0.313794673,0.867207512,0
0.433185221,3.938495583,0.800912095,0.289344124,0.681931885,0
0.626207322,5.059125177,1.308529804,0.278587865,0.797449455,0
0.652940501,0.548152397,0.167206062,0.049785323,0.147772158,0
0.52889876,1.748962531,0.361426728,0.1325068,0.314335968,0
0.338285671,4.483248014,0.94341808,0.414065801,0.966190266,0
0.941782646,4.559962238,1.861847636,0.233247336,0.909145892,0
0.401975795,2.017410939,0.543660674,0.244175274,0.636793464,0
0.455957677,6.303036699,1.503444158,0.418443559,1.109796413,1
0.585890459,3.83715394,0.972882323,0.244651546,0.678929646,0
1.062894004,5.184976575,1.450853951,0.168090629,0.53428781,0
0.298996121,3.010330278,0.603313072,0.34920041,0.760983438,0
0.45318901,4.179399849,0.733283073,0.255970975,0.55893934,0
0.45742469,2.086412059,0.582108583,0.223563337,0.609445795,0
0.721621222,4.468338003,1.45738287,0.26158068,0.865495728,0
0.47821807,4.219536765,0.932851096,0.291208177,0.731041053,0
0.325949563,0.375649199,0.142597156,0.105273686,0.27553562,0
0.424503458,4.747248013,0.952444072,0.330085094,0.776492792,0
1.17271393,4.114136173,1.410089578,0.148069575,0.534824628,0
0.459195726,4.611204756,0.870765273,0.285181374,0.653423278,0
0.848904872,0.893249162,0.350806875,0.068362989,0.244970249,0
0.818543459,4.032599013,1.05444461,0.179481238,0.529553941,0
0.577714912,6.236602282,1.44582345,0.319664822,0.857523318,1
0.741408469,4.607599741,1.281050754,0.230447836,0.699665411,0
0.479588844,5.575503168,0.970084385,0.288781621,0.637944698,0
0.783221524,0.706361152,0.337889988,0.071517167,0.275246215,0
0.44640552,6.005978954,1.224068608,0.368478534,0.889164324,1
0.928799997,2.631504034,0.959573407,0.145503634,0.521599968,0
0.371858419,6.383740419,1.179153351,0.426263206,0.953904248,1
0.265672377,0.24501028,0.084663928,0.086040107,0.199557519,0
0.441246172,1.238791408,0.376902821,0.168043391,0.461913045,0
0.920608869,1.985605048,0.764894858,0.122496712,0.448192496,0
0.350845769,0.048066921,0.041947179,0.021530893,0.07646683,0
0.479782325,4.924691623,0.844538557,0.263512057,0.574626181,0
0.41160268,1.163378103,0.255509768,0.135362747,0.312547311,0
1.370223828,5.823273243,1.968555048,0.157632808,0.578024684,0
0.569578539,5.386319085,1.414815945,0.324238867,0.927646632,0
0.395399721,6.206866962,1.267244214,0.42534692,1.014057819,1
0.657665066,5.884550698,1.206501863,0.244120303,0.615177293,0
0.703940726,1.477490803,0.640802515,0.145736711,0.530958356,0
0.645335409,5.157757666,1.165235864,0.246439994,0.654462746,0
0.729691294,4.116621287,1.043736308,0.202200365,0.578479923,0
1.128599251,5.114384209,1.532279774,0.163827293,0.546015933,0
0.694450081,2.197207943,0.760646141,0.171208288,0.564697094,0
0.392293624,1.499684385,0.380863487,0.193592052,0.480517035,0
0.385323714,6.106949236,1.317065291,0.450096993,1.102137663,1
0.461440404,2.519549259,0.676326271,0.246136706,0.665421106,0
0.480804899,3.61307101,0.68675985,0.232438167,0.532491597,0
0.406027839,0.485488309,0.174345385,0.096364471,0.268139306,0
0.297953341,2.212057235,0.499367075,0.311288246,0.705791199,0
0.343863451,1.956148251,0.403857953,0.231319604,0.512029356,0
0.6089806,3.336215861,0.971030904,0.236204369,0.707152872,0
0.414555414,0.80846737,0.183912866,0.102548718,0.238337254,0
0.382017118,2.995799544,0.66819727,0.29433785,0.706223056,0
0.915625458,4.655688,1.568685251,0.212385139,0.740019762,0
0.536412246,3.667476523,1.080842422,0.291104035,0.86379107,0
0.368386108,1.449168612,0.323912824,0.1837428,0.422363844,0
0.404426401,0.331782859,0.154087574,0.083302995,0.252504489,0
1.025335075,1.199271108,0.513565641,0.074580979,0.291692021,0
0.542916161,0.113281751,0.071972699,0.021676038,0.084703597,0
0.922278187,2.944394185,1.257701125,0.179624481,0.70339533,0
0.505059249,6.18401758,1.034360771,0.283162325,0.615897586,1
0.37969716,1.140294853,0.341247871,0.184161358,0.482627182,0
0.328099335,1.10088533,0.311455797,0.201794258,0.496518746,0
0.223982905,0.078139054,0.043488245,0.051702597,0.125664526,0
0.772562419,5.654728465,1.995837233,0.301623479,1.063450012,0
0.645869499,2.78952339,0.806058475,0.193924754,0.579357279,0
0.733212353,1.809983913,0.675984767,0.146265944,0.503196027,0
0.468716496,0.936553038,0.333055848,0.140829503,0.416317212,0
0.353363711,6.667098647,1.310347022,0.482555315,1.114149456,1
0.545071047,2.290055386,0.478440864,0.158223595,0.382604474,0
0.473340636,0.34176725,0.12961994,0.058781133,0.175024561,0
1.413160311,5.614893547,2.14763812,0.162602265,0.644861781,0
0.334476518,3.955778923,0.882725372,0.403584258,0.962710859,0
0.417618635,4.011527107,0.89026871,0.324780057,0.799879102,0
0.340154749,0.434722723,0.122417344,0.090344045,0.215070573,0
0.495318258,3.276763348,0.944411282,0.288427992,0.83006558,0
0.716394515,4.970085939,1.660891516,0.288302033,0.97029663,0
0.696493963,1.797142945,0.546310979,0.132305102,0.405065203,0
0.689074191,0.580812376,0.322985769,0.079620173,0.31379676,0
0.596847083,0.273660936,0.144225242,0.043656888,0.160697502,0
0.677501953,0.988506861,0.277794188,0.07759567,0.223694599,0
0.912543646,0.762161185,0.285002241,0.050739091,0.180119213,0
0.325801887,5.399167454,1.13381184,0.481905956,1.128786918,0
0.609992451,4.479397022,1.076380281,0.249819171,0.680023472,0
0.695418081,0.462532892,0.200531277,0.051315931,0.182594893,0
0.267381497,0.155028519,0.057397061,0.058022333,0.137201944,0
0.886192652,4.35013487,1.620472502,0.226000566,0.828153815,0
0.361800166,6.312637314,1.141011726,0.427835183,0.94203871,1
0.583508833,4.141241869,0.817367911,0.213252705,0.513252684,0
0.387135073,4.928229622,1.1045247,0.403021022,0.997516886,0
0.378842418,2.352226323,0.52630166,0.252399679,0.598045521,0
0.477579806,3.874295597,0.809335069,0.263937175,0.639317447,0
0.528179343,2.029648571,0.47507087,0.163833839,0.417897181,0
0.402226051,2.479969189,0.467834821,0.215983694,0.473452,0
0.440324994,0.558084221,0.128306068,0.069026034,0.162259631,0
0.773106938,4.410638903,0.971319845,0.178125145,0.472316647,0
0.428930447,5.915279816,1.059872876,0.344071721,0.76623149,0
0.606913392,3.424300465,0.859456134,0.216046682,0.596363007,0
0.351654296,0.259962837,0.107645762,0.072673564,0.200046565,0
1.075889929,5.605170364,1.634502392,0.180872733,0.591494784,0
0.710886992,4.616597288,1.169454109,0.225046705,0.643974476,0
0.321523751,0.695809794,0.164042534,0.126009918,0.278266292,0
0.321975787,6.561119783,1.308222498,0.528834228,1.215163665,1
0.362187962,3.755258038,0.853782587,0.365626627,0.889425374,0
0.401976033,3.826525145,0.695521846,0.281363227,0.615665039,0
0.460355943,6.240921832,1.378160909,0.388835161,0.987840149,1
0.526274687,2.369067713,0.664634254,0.211304296,0.596460472,0
0.784090902,2.690899071,1.08109731,0.193488881,0.710526851,0
0.438119005,2.34907058,0.501404093,0.208609906,0.494203756,0
0.491299134,4.986078636,1.146242779,0.325217823,0.843732549,0
0.367420228,6.258980975,1.25209645,0.452752107,1.057699672,1
0.752716813,4.168304128,1.219653155,0.219807194,0.686143712,0
1.258443559,4.417021608,1.729812978,0.158886259,0.627446902,0
0.442506412,0.236529384,0.099942335,0.048571535,0.147361596,0
0.344058203,2.02204224,0.402467518,0.230198692,0.501055719,0
0.454454314,2.8613526,0.727037925,0.262403526,0.692131328,0
0.392124419,5.184991415,1.102507481,0.395154171,0.954356973,0
0.705154351,0.653363343,0.271046303,0.068461663,0.23985723,0
0.382544376,2.104242079,0.513904557,0.246623554,0.608245816,0
0.555306163,5.397020442,0.986059106,0.25211717,0.581303179,0
0.98991216,1.93011425,0.728103136,0.107569463,0.393794442,0
0.331493147,5.519660466,1.120394455,0.46847695,1.081252244,0
0.356863653,1.218304652,0.276008862,0.168776712,0.384706838,0
0.439042898,0.407957976,0.11102852,0.059143437,0.149704739,0
0.748841163,5.372696238,1.219729907,0.216418896,0.585959353,0
0.58929641,5.314533868,1.124924531,0.26321027,0.666629594,0
0.336155416,0.206409638,0.075050349,0.055375831,0.143163552,0
0.467092353,3.261929626,0.794399619,0.270210438,0.704508003,0
0.554465688,0.498792196,0.1859769,0.067454809,0.210059916,0
0.774725173,2.57451619,0.78603913,0.154828042,0.488950275,0
0.382889127,3.575080401,0.733889576,0.310373951,0.719269551,0
0.401715814,2.4220873,0.608335413,0.263841335,0.671084725,0
0.958514668,1.234848902,0.503340259,0.080690137,0.303528704,0
0.368761157,4.393222996,0.87263074,0.359404793,0.822093028,0
0.37538343,2.007276732,0.415940843,0.215325447,0.485765794,0
0.541881728,0.423405371,0.132915649,0.051394657,0.147301736,0
0.513070879,4.434983173,1.182560338,0.32170827,0.906815489,0
0.630449269,4.578681218,1.131719554,0.250055966,0.695206628,0
1.056561631,3.500514727,1.458693098,0.171575308,0.681422583,0
0.693940259,1.414635427,0.368818808,0.096798035,0.271055537,0
0.32763453,2.07354423,0.472625002,0.272464424,0.629818695,0
0.419930091,6.796941769,1.318980541,0.407595769,0.954368498,1
0.530882642,3.985431823,1.143071988,0.305107877,0.89455109,0
0.42855116,2.907689801,0.73019722,0.279632458,0.72643666,0
0.640941529,0.838263128,0.278782451,0.082366533,0.25465958,0
0.530139222,0.13901665,0.101456551,0.03266003,0.130046829,0
0.531334901,4.116563894,0.79753556,0.231518911,0.545299821,0
0.355705612,0.198437088,0.095915673,0.062058618,0.18025229,0
0.779761508,2.494535736,0.797494921,0.155360465,0.503215462,0
0.514244403,5.939015517,1.346185551,0.343454849,0.895595828,0
0.431248788,4.217995043,0.837810665,0.298608401,0.69622746,0
0.354352293,1.969507792,0.399509439,0.222235021,0.490366616,0
0.561693584,2.900435862,0.842712118,0.233362119,0.684730859,0
0.882143118,3.453472695,0.858992264,0.141423123,0.406714062,0
0.429218345,3.829653568,0.725073078,0.271457401,0.61306436,0
0.589493215,0.601128472,0.281119102,0.088632686,0.309999815,0
0.39659522,5.627481596,1.052363386,0.373170844,0.842667319,0
0.348616207,3.559769671,0.736667474,0.342323363,0.785290776,0
0.469473338,6.721405798,1.202323835,0.339382635,0.765794234,1
0.309082973,0.164885677,0.046641025,0.04003187,0.091837638,0
0.953026181,2.627907011,0.761103128,0.117945337,0.372304312,0
0.318503512,5.358526084,1.100372997,0.48231483,1.112049006,0
0.645977136,3.494126449,0.848485212,0.199508016,0.54538912,0
